,timestamp,CPU (%),CPU system (%),memory (GB),threads,ops_sda,util_sda (%),available (MB),writeback (MB),cpu_intr,io (MB/s),load,pgpgio,processes,ram (GB),network_bandwidth,packet_loss_rate,disk_free_space,swap_usage,disk_read_speed,disk_write_speed,network_latency,network_errors,process_cpu_usage,process_memory_usage,firewall_packets_dropped,firewall_connections_blocked,active_users,root_partition_usage,user_partition_usage,system_uptime,docker_container_count,CPU_steal_time,CPU_guest_time,CPU_nice_time,TCP Connection Count,UDP Packet Count,Incoming HTTP Requests per Second,Outgoing HTTP Requests per Second,Incoming HTTPS Requests per Second,Outgoing HTTPS Requests per Second,Database Read Operations per Second,Database Write Operations per Second,Database Latency (ms),Network ICMP Echo Latency,Network ICMP Echo Loss Rate,Network TCP Retransmission Rate,Network UDP Loss Rate,Network TCP Connection Reset Rate,Network UDP Datagram Size,Network Port Utilization,Disk Write Operations per Second,Network Interface Throughput,CPU Utilization by Core,CPU Load Average,Disk I/O Utilization by Process,Memory Usage by Process,Network Interface Broadcast Packets,Network Interface Multicast Packets,TCP Connection Count by State,is_attack
Network UDP Loss Rate,-0.0012179140021414475,0.0634578097519041,0.06022757600892478,0.030799202338170902,0.034773457701118164,0.0255928787329504,0.03221170614790043,-0.002568716524511407,0.048571754115501554,0.03929322163545155,0.0778939774304592,0.08882075641001419,0.07792576441974385,0.06284734987592298,0.0764234864445881,0.049867679987978225,0.021725474554053357,0.009774823479816909,0.0121415442607246,0.016692572440167423,0.020549743090556592,0.01677696946418542,0.06343346689323641,0.054735910206528,0.06216281898973503,0.009011080277735617,0.020961336645911755,0.007992575646165446,0.022747865961912986,0.018627722862574674,0.006893889609371874,0.008079098826664693,0.009282391218953181,0.004549021718479675,0.014612448939066616,0.021083569091477468,0.02135656321533493,0.03010402289392309,0.030327850614432324,0.02493705481379561,0.02230680032853867,0.06113740657938481,0.06451281772205725,0.04049835723064519,0.018586049637497434,0.02157052772110929,0.012246419097037142,1.0,0.030704889723984254,0.011496911159133894,0.023079954178634197,0.019012505040191915,0.012651168134496934,0.017225099826006566,0.009450615225308913,0.016094983937449455,0.019557346978206297,0.024494113455380155,0.011979866496253013,0.010795722888392038,0.11666724033264124
Network TCP Connection Reset Rate,-0.0010183809110781063,0.07939522572193572,0.08093973912990725,0.043654825523167635,0.04523524600254692,0.04241420451916506,0.034385237635852085,0.0006374967296866798,0.06411604480741867,0.0463465526017608,0.09676953497900963,0.11027628357469879,0.10286381307173428,0.086738145068793,0.09580260454981404,0.05051404013118342,0.031917444500525104,0.018354293146330553,0.010244591429640104,0.03643912626123724,0.04598922429770627,0.02506013845220718,0.05911614877107378,0.05631729150432683,0.06325085782280411,0.009394137964401385,0.020545075189870667,0.011066478157434457,0.01649857627079463,0.014322692638756036,0.01256630302763788,0.004447352125013653,0.011893066284567256,0.004828041230149667,0.008038760572838415,0.02004733103152468,0.02097328080281526,0.05253791067645191,0.05395951911102848,0.023043381278452846,0.025191671095223786,0.06840278482912913,0.05626736901654717,0.04317129885965791,0.01668046227765993,0.03846912817672943,0.015421457594832665,0.030704889723984254,1.0,0.034211936690568705,0.01810257110155965,0.02037677270554197,0.014389351640307621,0.012296548583405715,0.010983214152997599,0.01878660701935113,0.024720041655227676,0.03824696687420028,0.011884154180142674,0.011736257926255156,0.14763400452863382
Network UDP Datagram Size,-0.006039431396333487,0.11190866067041796,0.10733682536638131,0.06492589850376759,0.06135458644618484,0.048889855042324334,0.04872358253212927,0.010211560809519848,0.08718669821967472,0.06498724379153552,0.13096686623709858,0.15045553997681896,0.13797368112289343,0.11994775696708557,0.13277529532354143,0.037314220765892844,0.043021531204628115,0.019649511409289444,0.02213892044133897,0.04742028153567123,0.04708913348275184,0.10406838266998442,0.0938865750495237,0.02440031184152058,0.025026555764937248,0.021936608781655056,0.018604660076386902,0.010682632748701999,0.02232229834215573,0.020467113199705348,0.011484278038424915,0.01400954409823153,0.015159265430964259,0.010827824805580494,0.010222417204557426,0.017455444518321102,0.021413445239885247,0.05950719063091133,0.05292090888879462,0.09007693505415013,0.07847907334277324,0.053910483135269575,0.023924196753181002,0.020760591126085123,0.019363091755356172,0.03669866084861682,0.011196169203357764,0.011496911159133894,0.034211936690568705,1.0,0.027422699018319754,0.015806188864009568,0.016857255156288328,0.01964796042882761,0.02235887236961819,0.01745694870549422,0.05777317513266389,0.02161108362544928,0.01511162185869896,0.00991622103978481,0.19964570785207486
Network Port Utilization,4.007364228652556e-06,0.15113765494708317,0.14941388075787232,0.08863835093448107,0.0926668385088229,0.06835015759352951,0.06965576888231487,-0.003073636359820446,0.1186695732960693,0.0885099762832713,0.18097620787904206,0.203910699324459,0.18719873340960455,0.1589716869729267,0.17517350143919627,0.25975306381229435,0.029225476776265042,0.02228387025288056,0.025249856034970087,0.02874211188946587,0.023747585833913017,0.02467404731924635,0.3856360609837794,0.25838168964847147,0.2672445081592082,0.01489821140520494,0.012223682125004836,0.0260996973240776,0.023015984240391005,0.02450958642454269,0.02024981787101865,0.018647950741109254,0.025145449496303866,0.026222326986625986,0.014010461152339273,0.15448353770356105,0.14687683499098061,0.018447167147254587,0.018406401984907367,0.020091084121747295,0.021949284391274453,0.12490812715907766,0.13364477841028785,0.016874871819469825,0.1545772295432641,0.01545607183485464,0.022069695928382434,0.023079954178634197,0.01810257110155965,0.027422699018319754,1.0,0.015048641771124893,0.02034635243274286,0.1499751488935836,0.026336622784373792,0.02396996268438163,0.2386493276996444,0.020085585183410817,0.025080068078296724,0.02448824961566765,0.27095052223424737
Disk Write Operations per Second,0.0017912776433335871,0.1165985010557522,0.12030811096982699,0.06915766055008064,0.07247268808758782,0.054237129758528596,0.05499712559165573,-0.0043974252686630804,0.09618543559534734,0.0678133609273521,0.1448155915233344,0.16106991830801712,0.14654955935516165,0.12828908311608309,0.14451692718199538,0.08409407864900563,0.10042220780732296,0.020079375199160494,0.014493633710815735,0.09456055992036605,0.09864969905628104,0.02784916354974647,0.030042261819164424,0.02083221086484355,0.026330447947760106,0.01344111235703193,0.01036646418652659,0.02382206349391539,0.022112303822923063,0.017294321687302813,0.016811751371326438,0.014914188336685386,0.01989986777901614,0.01708377882875906,0.014406769894567139,0.0856257883438203,0.0850052882110771,0.1584932485111471,0.14779414012582412,0.10136251023247397,0.15049810311254175,0.07662128361871584,0.0698844348594224,0.08075894691924101,0.0808591742337078,0.0906595258244833,0.012981659932280705,0.019012505040191915,0.02037677270554197,0.015806188864009568,0.015048641771124893,1.0,0.08959888197678435,0.018774283617655478,0.017359883580951262,0.018644624687045024,0.028338168697968978,0.016704922281150503,0.016259429001621424,0.014364520451327412,0.2166411464834644
Network Interface Throughput,0.0012201006702108094,0.08123255936583922,0.08778692788473129,0.04838917746988863,0.04932765244170549,0.0381390601121385,0.042222883193232454,0.0010023365527628647,0.06419896094794042,0.04961394416654021,0.1050452611362201,0.1127475699186768,0.10422329476369897,0.08742122870469575,0.10135490839279516,0.09447551424044144,0.10072418745204557,0.01958580357668633,0.017957169255242475,0.02348563483565909,0.018567639955919174,0.01518530013702152,0.03483617829600889,0.024232516953087105,0.018034136336463363,0.008644603489903526,0.011907280710409685,0.012964844851845314,0.016771030330150496,0.011346621536927675,0.014425958265293849,0.01183721572465161,0.012013543544006364,0.011464114400435117,0.010805894532707468,0.02123021201766175,0.02106253574294077,0.08718451021263031,0.07722069183992174,0.023556693299896566,0.07787936289028721,0.08204768430124634,0.07736134116040337,0.08922001156120045,0.08117887751044453,0.08097490192642492,0.00786498493364174,0.012651168134496934,0.014389351640307621,0.016857255156288328,0.02034635243274286,0.08959888197678435,1.0,0.014346975351074502,0.015841341898272267,0.01991462688977481,0.01834676794004855,0.014254948164240283,0.015581450165804561,0.005845027767860714,0.15156577136622745
CPU Utilization by Core,-0.0004717967324952645,0.11281209133768345,0.10818657053688645,0.06610448398766978,0.06914615481651071,0.04773721537729275,0.0466953959740886,-0.0003107290022243791,0.08672916764644455,0.06621639434090043,0.1324767998066826,0.15123219590322,0.1374437763786116,0.11541885090993735,0.12899350249004413,0.15442154984382095,0.02731907437780204,0.023939962135220223,0.017421885889913127,0.018145898745307615,0.02056570498950568,0.04455597397734547,0.22926232300073027,0.1500634763387563,0.16523906780829115,0.013119552692166076,0.011081989923353922,0.016047833944130604,0.014389433925202139,0.02227061902981088,0.015054495102983904,0.012896800336235527,0.018592403911603973,0.016811299198304343,0.01595001903450582,0.018250244932840293,0.024749943381066723,0.02867906636329622,0.03503018826404716,0.02480760348480765,0.02755437116847699,0.1339041425953071,0.1523653806653274,0.0180251766752447,0.019785942925045152,0.023749767220968554,0.011274208633409768,0.017225099826006566,0.012296548583405715,0.01964796042882761,0.1499751488935836,0.018774283617655478,0.014346975351074502,1.0,0.01522181457411239,0.023458697259781735,0.16268335020591745,0.012052443056766293,0.01166240231640128,0.02253561633942078,0.19937910318658592
CPU Load Average,0.0010587433873568653,0.09206040714667332,0.08752621886790417,0.05267909881437443,0.04893918964505949,0.037887899891393455,0.03699422867513226,-0.003373149155701276,0.07063416878878134,0.05455949835277017,0.10613441418834761,0.11203330057447253,0.10888720748848472,0.08879154465950656,0.10637587352274959,0.029581757523420266,0.018827167653327263,0.011908322493097805,0.010036789508243717,0.025558751639237768,0.01803684176700399,0.021103088061273055,0.03662308877939949,0.03107751846401439,0.022525936127383683,0.010867460784600713,0.01718802358133521,0.016687452116322297,0.10631449675325313,0.10646254240479641,0.021157510524702706,0.016648828152394074,0.009784846764299918,0.005284193928064687,0.007359736142640993,0.021318542595488786,0.01811003959961885,0.0205797618362101,0.023658233778540205,0.022747884243467926,0.01878421224437917,0.0996470066592103,0.09795002712821153,0.11833013916632558,0.02013643320413863,0.008950946417954053,0.005661151414083672,0.009450615225308913,0.010983214152997599,0.02235887236961819,0.026336622784373792,0.017359883580951262,0.015841341898272267,0.01522181457411239,1.0,0.08537802926763056,0.020258043229737222,0.015931830205591805,0.011066111875911182,0.010864804447091451,0.15794526587396066
Disk I/O Utilization by Process,0.003093921667884408,0.10256428036760518,0.09653967996534649,0.0545074570018699,0.05678093167511485,0.04524227648267528,0.04360600114744304,-0.0036977180285246505,0.08019623710358337,0.05505622525864573,0.12264601080372213,0.13205221289128363,0.12112638650267434,0.10031729958078976,0.12103860253185098,0.03467930011929125,0.013375378394700536,0.010112194192577643,0.018412564114597064,0.018341579588786083,0.022084725401956235,0.04553845424683836,0.03793764231005445,0.03409821117175536,0.03729122363598934,0.01569940952853244,0.016324923116247714,0.013082722602788012,0.11593087457146355,0.10375818390730955,0.021678821750409673,0.011331925373534179,0.01352486811474456,0.012779695719814138,0.010522745347553758,0.017331271107284187,0.017545602184922467,0.032138831345182736,0.024610810103712945,0.02304988390247924,0.02024932817088339,0.10495710202053644,0.10377656572909029,0.11934117995595118,0.011411775865760525,0.023681774983728063,0.00979865812418224,0.016094983937449455,0.01878660701935113,0.01745694870549422,0.02396996268438163,0.018644624687045024,0.01991462688977481,0.023458697259781735,0.08537802926763056,1.0,0.025184338495885687,0.01492043856063729,0.010947309954730432,0.013404971622799109,0.17844821618408607
Memory Usage by Process,0.0008191957741339248,0.16310760048702083,0.1528707594665912,0.08968027106341472,0.08940722185489403,0.06927502219546988,0.07021878219819995,0.0005202657484061401,0.12287631683761785,0.0958508800276141,0.18969380697052252,0.21164827517764967,0.19335270070899913,0.16289643796790884,0.18552466608343549,0.24321814186094048,0.023202838144216455,0.02497163438603273,0.015662654163228994,0.025144612235704206,0.02855223656625169,0.056297078536393735,0.35666282207782296,0.21974638299265256,0.2269865676428542,0.027997509861896877,0.021587811296344097,0.019769304764541158,0.023807228282272174,0.02673057985094422,0.018091651078699582,0.017704144249799967,0.022502858538431102,0.022737157921969824,0.014929458445245194,0.101036765458748,0.1055579744861314,0.02115206781147994,0.022772970543046816,0.057744013431085456,0.04786898898224723,0.15071934691724334,0.14591163763688278,0.023981981137685602,0.10716248073112025,0.02270394106190883,0.020269253358306143,0.019557346978206297,0.024720041655227676,0.05777317513266389,0.2386493276996444,0.028338168697968978,0.01834676794004855,0.16268335020591745,0.020258043229737222,0.025184338495885687,1.0,0.019037744796943933,0.02091746493551605,0.01756866298728264,0.2824891019694998
Network Interface Broadcast Packets,0.0033059382982447132,0.06450826442665276,0.06560997941484324,0.04132722897990965,0.04232413114581605,0.03090840589244714,0.028836710831770893,0.005718267081321617,0.04956373689392634,0.04160137181571067,0.08509412288069661,0.08851202807566572,0.0814634092637229,0.06996936836188572,0.07476550725907169,0.037784843557483204,0.01989654153967523,0.012078630530363666,0.010353456661922661,0.023287938973965222,0.013303721115081279,0.022509064286439437,0.06375025763919177,0.05450245168685782,0.0639132421795668,0.007122787971157947,0.018087191732231746,0.003841044682780746,0.016589675834488903,0.014333066125707904,0.014497018885778062,0.008080284088752403,0.006319945137147069,0.004077117891708116,0.014686931358136973,0.016530161226080274,0.02152880398258121,0.02916846001023645,0.031708961860085615,0.01797114238420891,0.024869243116805145,0.06913699483576276,0.066399430413357,0.03529288299539325,0.01770708529177443,0.01975553702354447,0.007559150260873385,0.024494113455380155,0.03824696687420028,0.02161108362544928,0.020085585183410817,0.016704922281150503,0.014254948164240283,0.012052443056766293,0.015931830205591805,0.01492043856063729,0.019037744796943933,1.0,0.008934730278882589,0.010944096150752421,0.11976735968997318
Network Interface Multicast Packets,-0.000881588713279412,0.042732878056209504,0.050145541597594795,0.026687131559433627,0.026012737727897303,0.01795967999214241,0.02165723915446419,0.007137524281178985,0.03380603822991591,0.03112972768906371,0.05031436177986524,0.05984756271322998,0.05552800486901581,0.043963271067912146,0.05291082946598787,0.033770928984711304,0.021572409169086013,0.0069965202975215,0.005802186461891376,0.015547106517882527,0.01721323476831502,0.01945359191749792,0.03917746435191099,0.02865401181490443,0.025108687170887926,0.004925379271110873,0.005491422296630932,0.005509595737904881,0.021977322967657482,0.009722769707315925,0.012401166786403942,0.0002980014944837833,0.006150468436601324,0.00398588170939092,0.005725989256694728,0.022597884047824833,0.021514960617231814,0.0256565668884111,0.025499235156181806,0.018149194140769036,0.02152424112507346,0.025847168196254225,0.02559585273058887,0.019965327703494698,0.02227233999237571,0.007426913074614734,0.00828147919290569,0.011979866496253013,0.011884154180142674,0.01511162185869896,0.025080068078296724,0.016259429001621424,0.015581450165804561,0.01166240231640128,0.011066111875911182,0.010947309954730432,0.02091746493551605,0.008934730278882589,1.0,0.0024448749309550427,0.07964608930225231
TCP Connection Count by State,-0.0038981226407529073,0.0343516707625777,0.037139514802937354,0.020692275220630055,0.02282430830586261,0.01854585874998221,0.02457641578311642,0.00520582864821085,0.02953927843218661,0.026561079485269232,0.049680642159623846,0.05438355796901934,0.05162403594975521,0.041743432543406636,0.04584146147662683,0.029810598905962337,0.011190063607565819,0.007632891916423994,0.0052237896667613045,0.014812470074111716,0.01872617151664316,0.017456705980095695,0.04219941663607327,0.024263537495744593,0.03352334519624847,0.004112159000325905,0.005022851711979065,0.007339026368018087,0.013343255956879758,0.011534659420495289,-0.002377968743165566,0.005799489000645824,0.006499123197940013,0.005184755378150114,0.006145163658739675,0.023819078149871133,0.02416171750356293,0.02140434812911686,0.017657006906076196,0.016697864675420657,0.017831795747442595,0.02816574991652225,0.031235646010236384,0.021868588844988445,0.024916507739168856,0.012388627113202178,0.003903423191141148,0.010795722888392038,0.011736257926255156,0.00991622103978481,0.02448824961566765,0.014364520451327412,0.005845027767860714,0.02253561633942078,0.010864804447091451,0.013404971622799109,0.01756866298728264,0.010944096150752421,0.0024448749309550427,1.0,0.07102736770351623
is_attack,-0.0017592379306957462,0.5642134544487238,0.5498733045795368,0.31756690604517074,0.32794253823194514,0.24881426952765387,0.25032398144716067,-0.002292579764812704,0.4360592648435337,0.33386046592610136,0.6731032646535619,0.7503409372142903,0.6889230531111427,0.5674401232071886,0.6567587665081976,0.40851968075233486,0.20383712771798362,0.08828985710192963,0.08446884465350506,0.21614947553663935,0.22144560994190454,0.25657465435488935,0.5046344459988273,0.3559904090522262,0.3908634758401479,0.0842484917021314,0.09514996906965005,0.07339121444380312,0.18507316960979978,0.179178719747647,0.08292686465962223,0.06784396340673073,0.08297880397866939,0.07486397341727365,0.0682707363208027,0.2666899265324005,0.26037286141680643,0.3243326157654576,0.31821565274607916,0.24290533659227642,0.2903527119762963,0.39846719994540886,0.39117296372627075,0.2735577485762831,0.2538335551417924,0.20182009067876627,0.06895150702109795,0.11666724033264124,0.14763400452863382,0.19964570785207486,0.27095052223424737,0.2166411464834644,0.15156577136622745,0.19937910318658592,0.15794526587396066,0.17844821618408607,0.2824891019694998,0.11976735968997318,0.07964608930225231,0.07102736770351623,1.0
